PROJECT.CODE;SPEC_ID;SPEC.COND_ID;SPEC.ORD;SPEC.TAX;SPEC.TAXPRIO;SPEC.GR1;SPEC.GR2;SPEC.GEN;SPEC.SP;SPEC.CLAS;SEX;DEVL;N;UNIT;ABOND;ABONDUNIT;SOCIAB;DET;REC;AUCT;SRC;COLL;CONF;REFBIB;VALIDATION;SPEC.USERA1;SPEC.USERA2;SPEC.USERA3;SPEC.USERA4;SPEC.USERA5;SPEC.USERA6;SPEC.USERA7;SPEC.USERN1;SPEC.USERN2;SPEC.USERN3;SPEC.USERN4;SPEC.USERN5;SPEC.USERN6;SPEC.USERN7;Data_Source;Data_Status;Date_Encodage;Date_Modification;SPEC_ID_ORIG;spec_lati;spec_long;spec_memo;last_Validator;date_validation;COND.COND_ID;COND.STAT_ID;COND.ORD;DAT1;DAT2;CAPT;CAPN;CPI;MICR;COND.TAX;COND.TAXPRIO;COND.GR1;COND.GR2;COND.GEN;COND.SP;COND.CLAS;ECHA;APPA;COND.USERA1;COND.USERA2;COND.USERA3;COND.USERA4;COND.USERA5;COND.USERA6;COND.USERA7;COND.USERN1;COND.USERN2;COND.USERN3;COND.USERN4;COND.USERN5;COND.USERN6;COND.USERN7;cond_memo;date_embargo;STAT.STAT_ID;REF_GEOG;STAT.ORD;COORD_CONV;PROJECT_ID;STAT.CODE;CADA;SGIB;TOPO;LOCA;FIPS;DESI;ORIG;DATUM;UTM;LATI;LONG;UGRI;X;Y;PREC;CODEGEO;ALTI;HAB1;HAB2;EXPO;REF;STAT.USERA1;STAT.USERA2;STAT.USERA3;STAT.USERA4;STAT.USERA5;STAT.USERA6;STAT.USERA7;STAT.USERN1;STAT.USERN2;STAT.USERN3;STAT.USERN4;STAT.USERN5;STAT.USERN6;STAT.USERN7;stat_memo
DEFAUT;775;76;;Bombus lapidarius;Bombus lapidarius;HYMENOPTERA;APIDAE;Bombus;lapidarius;;F;;2;;;;;T.Wood;A.Lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;06-05-21;06-05-21;;;;;;;76;30;;;20200530;Filet;;;Fleur;Lotus corniculatus;Lotus corniculatus;DICOTYLEDONE;LEGUMINOSAE;Lotus;corniculatus;;;;;;;;;;;;;;;;;;;;30;;;FALSE;1;ALM30;;;Terril n°5 de Trazegnie site 2;Courcelles;BE03;;deg +50.46158 +4.31681;WGS84;31UER9355890991;50.46157837;4.316810131;;;;;;163;;;;;;;;;;;;;;;;;;;
DEFAUT;149;78;;Megachile pilidens;Megachile pilidens;HYMENOPTERA;MEGACHILIDAE;Megachile;pilidens;;F;;2;;;;;T.Wood;A.Lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;07-12-20;07-12-20;;;;;;;78;18;;;20200910;Filet;;;Vol;;;;;;;;;;;;;;;;;;;;;;;;;;18;;;FALSE;1;ALM18;;;Terril Saint-Antoine site 1;Boussu;BE03;;deg +50.4135 +3.77231;WGS84;31UER5496685101;50.41350174;3.772310019;;;;;;77;;;;;;;;;;;;;;;;;;;
DEFAUT;150;79;;Megachile pilidens;Megachile pilidens;HYMENOPTERA;MEGACHILIDAE;Megachile;pilidens;;F;;1;;;;;T.Woods;A.Lefebvre;T.Woods;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;07-12-20;07-12-20;;;;;;;79;7;;;20200526;Filet;;;Fleur;Pilosella officinarum;Pilosella officinarum;;;Pilosella;officinarum;;;;;;;;;;;;;;;;;;;;7;;;FALSE;1;alm07;;;terril de la cokerie stat 2;Anderlues;BE03;;deg +50.41703 +4.26989;WGS84;31UER9031285979;50.41703033;4.269889832;;;;;;200;;;;;;;;;;;;;;;;;;;"Sommet du terril, milieu ouvert très exposé au soleil et au vent. dominance de Mellilotus officinalis.  Présence d'un étang

Climat : 
    mai 10h41 : sec, peu de vent, soleil, sécheresse 20°c
    20.VI.20 : 11h33 17°c, nuageux, vent faible, sol humid"
DEFAUT;151;80;;Megachile pilidens;Megachile pilidens;HYMENOPTERA;MEGACHILIDAE;Megachile;pilidens;;M;;1;;;;;T.Wood;A.lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;07-12-20;07-12-20;;;;;;;80;12;;;20200702;Filet;;;Fleur;Echium vulgare;Echium vulgare;DICOTYLEDONE;BORAGINACEAE;Echium;vulgare;;;;;;;;;;;;;;;;;;;;12;;;FALSE;1;ALM12;;;Terril n°8 Pays-bas;Châtelet;BE03;;deg +50.40911 +4.50036;WGS84;31UFR0670385404;50.40911102;4.500360012;;;;;;193;;;;;;;;;;;;;;;;;;;
DEFAUT;253;80;;Anthophora quadrimaculata;Anthophora quadrimaculata;HYMENOPTERA;APIDAE;Anthophora;quadrimaculata;;F;;2;;;;;T.Wood;A.lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;16-12-20;16-12-20;;;;;;;80;12;;;20200702;Filet;;;Fleur;Echium vulgare;Echium vulgare;DICOTYLEDONE;BORAGINACEAE;Echium;vulgare;;;;;;;;;;;;;;;;;;;;12;;;FALSE;1;ALM12;;;Terril n°8 Pays-bas;Châtelet;BE03;;deg +50.40911 +4.50036;WGS84;31UFR0670385404;50.40911102;4.500360012;;;;;;193;;;;;;;;;;;;;;;;;;;
DEFAUT;666;80;;Bombus hortorum;Bombus hortorum;HYMENOPTERA;APIDAE;Bombus;hortorum;;M;;1;;;;;T.Wood;A.lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;24-04-21;24-04-21;;;;;;;80;12;;;20200702;Filet;;;Fleur;Echium vulgare;Echium vulgare;DICOTYLEDONE;BORAGINACEAE;Echium;vulgare;;;;;;;;;;;;;;;;;;;;12;;;FALSE;1;ALM12;;;Terril n°8 Pays-bas;Châtelet;BE03;;deg +50.40911 +4.50036;WGS84;31UFR0670385404;50.40911102;4.500360012;;;;;;193;;;;;;;;;;;;;;;;;;;
DEFAUT;791;80;;Bombus lapidarius;Bombus lapidarius;HYMENOPTERA;APIDAE;Bombus;lapidarius;;F;;3;;;;;T.Wood;A.lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;06-05-21;06-05-21;;;;;;;80;12;;;20200702;Filet;;;Fleur;Echium vulgare;Echium vulgare;DICOTYLEDONE;BORAGINACEAE;Echium;vulgare;;;;;;;;;;;;;;;;;;;;12;;;FALSE;1;ALM12;;;Terril n°8 Pays-bas;Châtelet;BE03;;deg +50.40911 +4.50036;WGS84;31UFR0670385404;50.40911102;4.500360012;;;;;;193;;;;;;;;;;;;;;;;;;;
DEFAUT;729;80;;Bombus terrestris terrestris;Bombus terrestris terrestris;HYMENOPTERA;APIDAE;Bombus;terrestris;;F;;3;;;;;T.Wood;A.lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;25-04-21;25-04-21;;;;;;;80;12;;;20200702;Filet;;;Fleur;Echium vulgare;Echium vulgare;DICOTYLEDONE;BORAGINACEAE;Echium;vulgare;;;;;;;;;;;;;;;;;;;;12;;;FALSE;1;ALM12;;;Terril n°8 Pays-bas;Châtelet;BE03;;deg +50.40911 +4.50036;WGS84;31UFR0670385404;50.40911102;4.500360012;;;;;;193;;;;;;;;;;;;;;;;;;;
DEFAUT;847;80;;Bombus lapidarius;Bombus lapidarius;HYMENOPTERA;APIDAE;Bombus;lapidarius;;M;;1;;;;;T.Wood;A.lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;06-05-21;06-05-21;;;;;;;80;12;;;20200702;Filet;;;Fleur;Echium vulgare;Echium vulgare;DICOTYLEDONE;BORAGINACEAE;Echium;vulgare;;;;;;;;;;;;;;;;;;;;12;;;FALSE;1;ALM12;;;Terril n°8 Pays-bas;Châtelet;BE03;;deg +50.40911 +4.50036;WGS84;31UFR0670385404;50.40911102;4.500360012;;;;;;193;;;;;;;;;;;;;;;;;;;
DEFAUT;152;81;;Osmia spinulosa;Osmia spinulosa;HYMENOPTERA;MEGACHILIDAE;Hoplosmia;spinulosa;;F;;1;;;;;T.Wood;A.Lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;07-12-20;07-12-20;;;;;;;81;11;;;20200729;Filet;;;Fleur;Picris hieracioides;Picris hieracioides;DICOTYLEDONE;COMPOSITAE;Picris;hieracioides;;;;;;;;;;;;;;;;;;;;11;;;FALSE;1;ALM11;;;Terril Sacré-Français site 2;Charleroi;BE03;;deg +50.42639 +4.43339;WGS84;31UFR0190787231;50.4263916;4.433390141;;;;;;181;;;;;;;;;;;;;;;;;;;
DEFAUT;161;83;;Megachile ericetorum;Megachile ericetorum;HYMENOPTERA;MEGACHILIDAE;Chalicodoma;ericetorum;;M;;1;;;;;T.Wood;A.Lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;08-12-20;08-12-20;;;;;;;83;27;;;20200628;Filet;;;Fleur;Lathyrus latifolius;Lathyrus latifolius;DICOTYLEDONE;LEGUMINOSAE;Lathyrus;latifolius;;;;;;;;;;;;;;;;;;;;27;;;FALSE;1;ALM27;;;Terril du Quesnoy site 1;La Louvière;BE03;;deg +50.45522 +4.13756;WGS84;31UER8084690074;50.45521927;4.137559891;;;;;;87;;;;;;;;;;;;;;;;;;;
DEFAUT;601;83;;Bombus pascuorum floralis;Bombus pascuorum floralis;HYMENOPTERA;APIDAE;Bombus;pascuorum;;F;;1;;;;;T.Wood;A.Lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;11-04-21;11-04-21;;;;;;;83;27;;;20200628;Filet;;;Fleur;Lathyrus latifolius;Lathyrus latifolius;DICOTYLEDONE;LEGUMINOSAE;Lathyrus;latifolius;;;;;;;;;;;;;;;;;;;;27;;;FALSE;1;ALM27;;;Terril du Quesnoy site 1;La Louvière;BE03;;deg +50.45522 +4.13756;WGS84;31UER8084690074;50.45521927;4.137559891;;;;;;87;;;;;;;;;;;;;;;;;;;
DEFAUT;155;84;;Megachile ericetorum;Megachile ericetorum;HYMENOPTERA;MEGACHILIDAE;Chalicodoma;ericetorum;;M;;1;;;;;T.Wood;T.Wood;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;08-12-20;13-03-21;;;;;;;84;19;;;20200528;Filet;;;Fleur;Diplotaxis tenuifolia;Diplotaxis tenuifolia;DICOTYLEDONE;CRUCIFERAE;Diplotaxis;tenuifolia;;;;;;;;;;;;;;;;;;;;19;;;FALSE;1;ALM19;;;Terril Saint-Antoine site 2;Boussu;BE03;;deg +50.41053 +3.77236;WGS84;31UER5497384771;50.41053009;3.772360086;;;;;;107;;;;;;;;;;;;;;;;;;;
DEFAUT;295;84;;Lasioglossum villosulum;Lasioglossum villosulum;HYMENOPTERA;HALICTIDAE;Lasioglossum;villosulum;;F;;2;;;;;T.Wood;T.Wood;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;13-03-21;13-03-21;;;;;;;84;19;;;20200528;Filet;;;Fleur;Diplotaxis tenuifolia;Diplotaxis tenuifolia;DICOTYLEDONE;CRUCIFERAE;Diplotaxis;tenuifolia;;;;;;;;;;;;;;;;;;;;19;;;FALSE;1;ALM19;;;Terril Saint-Antoine site 2;Boussu;BE03;;deg +50.41053 +3.77236;WGS84;31UER5497384771;50.41053009;3.772360086;;;;;;107;;;;;;;;;;;;;;;;;;;
DEFAUT;508;84;;Andrena fulvago;Andrena fulvago;HYMENOPTERA;ANDRENIDAE;Andrena;fulvago;;F;;1;;;;;T.Wood;T.Wood;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;09-04-21;09-04-21;;;;;;;84;19;;;20200528;Filet;;;Fleur;Diplotaxis tenuifolia;Diplotaxis tenuifolia;DICOTYLEDONE;CRUCIFERAE;Diplotaxis;tenuifolia;;;;;;;;;;;;;;;;;;;;19;;;FALSE;1;ALM19;;;Terril Saint-Antoine site 2;Boussu;BE03;;deg +50.41053 +3.77236;WGS84;31UER5497384771;50.41053009;3.772360086;;;;;;107;;;;;;;;;;;;;;;;;;;
DEFAUT;156;85;;Megachile ericetorum;Megachile ericetorum;HYMENOPTERA;MEGACHILIDAE;Chalicodoma;ericetorum;;M;;1;;;;;T.Woods;A.Lefebvre;T.Woods;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;08-12-20;08-12-20;;;;;;;85;8;;;20200620;Filet;;;RQ;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;FALSE;1;ALM08;;;Terril Naye-à-bois;Charleroi;BE03;;deg +50.42842 +4.40294;WGS84;31UER9974087416;50.42842102;4.402939796;;;;;;191;;;;;;;;;;;;;;;;;;;"Terril à faible altitude et peu couvert. Milieu ouvert avec grande exposition au soleil et au vent

Climat: 
       mai 12h20: 21°c soleil, sec, vent faible 
       20.VI.20 : 13h33 20.5°c nuageux, vent nul, sol humide
Relevé :
      arborée : Betul"
DEFAUT;157;86;;Megachile ericetorum;Megachile ericetorum;HYMENOPTERA;MEGACHILIDAE;Chalicodoma;ericetorum;;M;;1;;;;;T.Wood;A.Lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;08-12-20;08-12-20;;;;;;;86;1;;;20200703;Filet;;;Fleur;Lathyrus latifolius;Lathyrus latifolius;DICOTYLEDONE;LEGUMINOSAE;Lathyrus;latifolius;;;;;;;;;;;;;;;;;;;;1;;;FALSE;1;ALM01;;;Terril du sept huit stat 1;Boussu;BE03;;deg +50.42122 +3.82156;WGS84;31UER5845685997;50.42121887;3.821559906;;;;;;56;;;;;;;;;;;;;;;;;;;"Pied du terril, milieu ouvert avec quelques arbustes et entouré d'arbres (dominé par Robinia pseudoacaccia )

Strat arborée : Robinia pseudoacaccia (fleur uniquement en mai ) et Betula pendula
Strat arbustive 10% 1-2m de haut (fleur uniquement en mai )"
DEFAUT;660;86;;Bombus pascuorum floralis;Bombus pascuorum floralis;HYMENOPTERA;APIDAE;Bombus;pascuorum;;F;;1;;;;;T.Wood;A.Lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;12-04-21;12-04-21;;;;;;;86;1;;;20200703;Filet;;;Fleur;Lathyrus latifolius;Lathyrus latifolius;DICOTYLEDONE;LEGUMINOSAE;Lathyrus;latifolius;;;;;;;;;;;;;;;;;;;;1;;;FALSE;1;ALM01;;;Terril du sept huit stat 1;Boussu;BE03;;deg +50.42122 +3.82156;WGS84;31UER5845685997;50.42121887;3.821559906;;;;;;56;;;;;;;;;;;;;;;;;;;"Pied du terril, milieu ouvert avec quelques arbustes et entouré d'arbres (dominé par Robinia pseudoacaccia )

Strat arborée : Robinia pseudoacaccia (fleur uniquement en mai ) et Betula pendula
Strat arbustive 10% 1-2m de haut (fleur uniquement en mai )"
DEFAUT;158;87;;Megachile ericetorum;Megachile ericetorum;HYMENOPTERA;MEGACHILIDAE;Chalicodoma;ericetorum;;F;;1;;;;;T.Wood;A.Lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;08-12-20;08-12-20;;;;;;;87;1;;;20200901;Filet;;;RQ;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;FALSE;1;ALM01;;;Terril du sept huit stat 1;Boussu;BE03;;deg +50.42122 +3.82156;WGS84;31UER5845685997;50.42121887;3.821559906;;;;;;56;;;;;;;;;;;;;;;;;;;"Pied du terril, milieu ouvert avec quelques arbustes et entouré d'arbres (dominé par Robinia pseudoacaccia )

Strat arborée : Robinia pseudoacaccia (fleur uniquement en mai ) et Betula pendula
Strat arbustive 10% 1-2m de haut (fleur uniquement en mai )"
DEFAUT;175;88;;Megachile willughbiella;Megachile willughbiella;HYMENOPTERA;MEGACHILIDAE;Megachile;willughbiella;;F;;1;;;;;T.Wood;A.Lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;08-12-20;08-12-20;;;;;;;88;27;;;20200530;Filet;;;Fleur;Lathyrus latifolius;Lathyrus latifolius;DICOTYLEDONE;LEGUMINOSAE;Lathyrus;latifolius;;;;;;;;;;;;;;;;;;;;27;;;FALSE;1;ALM27;;;Terril du Quesnoy site 1;La Louvière;BE03;;deg +50.45522 +4.13756;WGS84;31UER8084690074;50.45521927;4.137559891;;;;;;87;;;;;;;;;;;;;;;;;;;
DEFAUT;160;88;;Megachile ericetorum;Megachile ericetorum;HYMENOPTERA;MEGACHILIDAE;Chalicodoma;ericetorum;;F;;2;;;;;T.Wood;A.Lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;08-12-20;08-12-20;;;;;;;88;27;;;20200530;Filet;;;Fleur;Lathyrus latifolius;Lathyrus latifolius;DICOTYLEDONE;LEGUMINOSAE;Lathyrus;latifolius;;;;;;;;;;;;;;;;;;;;27;;;FALSE;1;ALM27;;;Terril du Quesnoy site 1;La Louvière;BE03;;deg +50.45522 +4.13756;WGS84;31UER8084690074;50.45521927;4.137559891;;;;;;87;;;;;;;;;;;;;;;;;;;
DEFAUT;702;88;;Bombus terrestris terrestris;Bombus terrestris terrestris;HYMENOPTERA;APIDAE;Bombus;terrestris;;F;;1;;;;;T.Wood;A.Lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;25-04-21;25-04-21;;;;;;;88;27;;;20200530;Filet;;;Fleur;Lathyrus latifolius;Lathyrus latifolius;DICOTYLEDONE;LEGUMINOSAE;Lathyrus;latifolius;;;;;;;;;;;;;;;;;;;;27;;;FALSE;1;ALM27;;;Terril du Quesnoy site 1;La Louvière;BE03;;deg +50.45522 +4.13756;WGS84;31UER8084690074;50.45521927;4.137559891;;;;;;87;;;;;;;;;;;;;;;;;;;
DEFAUT;600;88;;Bombus pascuorum floralis;Bombus pascuorum floralis;HYMENOPTERA;APIDAE;Bombus;pascuorum;;F;;1;;;;;T.Wood;A.Lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;11-04-21;11-04-21;;;;;;;88;27;;;20200530;Filet;;;Fleur;Lathyrus latifolius;Lathyrus latifolius;DICOTYLEDONE;LEGUMINOSAE;Lathyrus;latifolius;;;;;;;;;;;;;;;;;;;;27;;;FALSE;1;ALM27;;;Terril du Quesnoy site 1;La Louvière;BE03;;deg +50.45522 +4.13756;WGS84;31UER8084690074;50.45521927;4.137559891;;;;;;87;;;;;;;;;;;;;;;;;;;
DEFAUT;163;89;;Megachile ericetorum;Megachile ericetorum;HYMENOPTERA;MEGACHILIDAE;Chalicodoma;ericetorum;;F;;1;;;;;T.Wood;A.Lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;08-12-20;08-12-20;;;;;;;89;25;;;20200529;Filet;;;RQ;;;;;;;;;;;;;;;;;;;;;;;;;;25;;;FALSE;1;ALM25;;;Terril de l'Héribus;Mons;BE03;;deg +50.43367 +3.94081;WGS84;31UER6691087482;50.43367004;3.940809965;;;;;;125;;;;;;;;;;;;;;;;;;;
DEFAUT;166;90;;Megachile rotundata;Megachile rotundata;HYMENOPTERA;MEGACHILIDAE;Megachile;rotundata;;F;;2;;;;;T.Wood;A.Lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;08-12-20;08-12-20;;;;;;;90;2;;;20200804;Filet;;;Fleur;Melilotus alba;Melilotus alba;DICOTYLEDONE;LEGUMINOSAE;Melilotus;alba;;;;;;;;;;;;;;;;;;;;2;;;FALSE;1;ALM02;;;Terril du sept-huit stat 2;Boussu;BE03;;deg +50.4245 +3.81867;WGS84;31UER5824786360;50.42449951;3.818670034;;;;;;104;;;;;;;;;;;;;;;;;;;"Sommet du terril + flanc ouest , milieu ouvert avec quelques arbustes de Betula pendula (5%). Très grande esxposition au soleil et au vent 

Nid de poliste observé le 1.IX.2020

strat arbustive : 2-3 arbustes de betula pendula 
Strat herbacée : 55-60"
DEFAUT;518;90;;Andrena flavipes;Andrena flavipes;HYMENOPTERA;ANDRENIDAE;Andrena;flavipes;;F;;1;;;;;T.Wood;A.Lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;09-04-21;09-04-21;;;;;;;90;2;;;20200804;Filet;;;Fleur;Melilotus alba;Melilotus alba;DICOTYLEDONE;LEGUMINOSAE;Melilotus;alba;;;;;;;;;;;;;;;;;;;;2;;;FALSE;1;ALM02;;;Terril du sept-huit stat 2;Boussu;BE03;;deg +50.4245 +3.81867;WGS84;31UER5824786360;50.42449951;3.818670034;;;;;;104;;;;;;;;;;;;;;;;;;;"Sommet du terril + flanc ouest , milieu ouvert avec quelques arbustes de Betula pendula (5%). Très grande esxposition au soleil et au vent 

Nid de poliste observé le 1.IX.2020

strat arbustive : 2-3 arbustes de betula pendula 
Strat herbacée : 55-60"
DEFAUT;644;90;;Bombus pascuorum floralis;Bombus pascuorum floralis;HYMENOPTERA;APIDAE;Bombus;pascuorum;;F;;1;;;;;T.Wood;A.Lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;12-04-21;12-04-21;;;;;;;90;2;;;20200804;Filet;;;Fleur;Melilotus alba;Melilotus alba;DICOTYLEDONE;LEGUMINOSAE;Melilotus;alba;;;;;;;;;;;;;;;;;;;;2;;;FALSE;1;ALM02;;;Terril du sept-huit stat 2;Boussu;BE03;;deg +50.4245 +3.81867;WGS84;31UER5824786360;50.42449951;3.818670034;;;;;;104;;;;;;;;;;;;;;;;;;;"Sommet du terril + flanc ouest , milieu ouvert avec quelques arbustes de Betula pendula (5%). Très grande esxposition au soleil et au vent 

Nid de poliste observé le 1.IX.2020

strat arbustive : 2-3 arbustes de betula pendula 
Strat herbacée : 55-60"
DEFAUT;167;91;;Megachile rotundata;Megachile rotundata;HYMENOPTERA;MEGACHILIDAE;Megachile;rotundata;;F;;2;;;;;T.Wood;A.Lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;08-12-20;08-12-20;;;;;;;91;3;;;20200804;Filet;;;Fleur;Picris hieracioides;Picris hieracioides;DICOTYLEDONE;COMPOSITAE;Picris;hieracioides;;;;;;;;;;;;;;;;;;;;3;;;FALSE;1;ALM03;;;Terril du sept-huit stat 3;Boussu;BE03;;deg +50.42506 +3.82194;WGS84;31UER5847886425;50.42506027;3.821939945;;;;;;64;;;;;;;;;;;;;;;;;;;"Site semi ouvert avec un grand nombre de ligneux, bonne exposition au soleil
strat arborée: Betula pendula, Robinia pseudoacacia 
strat arbustive :  Rosa canina, Crataegus monogyna, Quercus robur, Acer pseudoplatanus, Genista scoparia
strat herbacée :"
DEFAUT;384;91;;Lasioglossum morio;Lasioglossum morio;HYMENOPTERA;HALICTIDAE;Lasioglossum;morio;;F;;1;;;;;T.Wood;A.Lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;13-03-21;13-03-21;;;;;;;91;3;;;20200804;Filet;;;Fleur;Picris hieracioides;Picris hieracioides;DICOTYLEDONE;COMPOSITAE;Picris;hieracioides;;;;;;;;;;;;;;;;;;;;3;;;FALSE;1;ALM03;;;Terril du sept-huit stat 3;Boussu;BE03;;deg +50.42506 +3.82194;WGS84;31UER5847886425;50.42506027;3.821939945;;;;;;64;;;;;;;;;;;;;;;;;;;"Site semi ouvert avec un grand nombre de ligneux, bonne exposition au soleil
strat arborée: Betula pendula, Robinia pseudoacacia 
strat arbustive :  Rosa canina, Crataegus monogyna, Quercus robur, Acer pseudoplatanus, Genista scoparia
strat herbacée :"
DEFAUT;506;91;;Andrena nitidiuscula;Andrena nitidiuscula;HYMENOPTERA;ANDRENIDAE;Andrena;nitidiuscula;;F;;1;;;;;T.Wood;A.Lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;09-04-21;09-04-21;;;;;;;91;3;;;20200804;Filet;;;Fleur;Picris hieracioides;Picris hieracioides;DICOTYLEDONE;COMPOSITAE;Picris;hieracioides;;;;;;;;;;;;;;;;;;;;3;;;FALSE;1;ALM03;;;Terril du sept-huit stat 3;Boussu;BE03;;deg +50.42506 +3.82194;WGS84;31UER5847886425;50.42506027;3.821939945;;;;;;64;;;;;;;;;;;;;;;;;;;"Site semi ouvert avec un grand nombre de ligneux, bonne exposition au soleil
strat arborée: Betula pendula, Robinia pseudoacacia 
strat arbustive :  Rosa canina, Crataegus monogyna, Quercus robur, Acer pseudoplatanus, Genista scoparia
strat herbacée :"
DEFAUT;543;91;;Panurgus calcaratus;Panurgus calcaratus;HYMENOPTERA;ANDRENIDAE;Panurgus;calcaratus;;F;;3;;;;;T.Wood;A.Lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;09-04-21;09-04-21;;;;;;;91;3;;;20200804;Filet;;;Fleur;Picris hieracioides;Picris hieracioides;DICOTYLEDONE;COMPOSITAE;Picris;hieracioides;;;;;;;;;;;;;;;;;;;;3;;;FALSE;1;ALM03;;;Terril du sept-huit stat 3;Boussu;BE03;;deg +50.42506 +3.82194;WGS84;31UER5847886425;50.42506027;3.821939945;;;;;;64;;;;;;;;;;;;;;;;;;;"Site semi ouvert avec un grand nombre de ligneux, bonne exposition au soleil
strat arborée: Betula pendula, Robinia pseudoacacia 
strat arbustive :  Rosa canina, Crataegus monogyna, Quercus robur, Acer pseudoplatanus, Genista scoparia
strat herbacée :"
DEFAUT;545;91;;Panurgus calcaratus;Panurgus calcaratus;HYMENOPTERA;ANDRENIDAE;Panurgus;calcaratus;;M;;1;;;;;T.Wood;A.Lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;09-04-21;09-04-21;;;;;;;91;3;;;20200804;Filet;;;Fleur;Picris hieracioides;Picris hieracioides;DICOTYLEDONE;COMPOSITAE;Picris;hieracioides;;;;;;;;;;;;;;;;;;;;3;;;FALSE;1;ALM03;;;Terril du sept-huit stat 3;Boussu;BE03;;deg +50.42506 +3.82194;WGS84;31UER5847886425;50.42506027;3.821939945;;;;;;64;;;;;;;;;;;;;;;;;;;"Site semi ouvert avec un grand nombre de ligneux, bonne exposition au soleil
strat arborée: Betula pendula, Robinia pseudoacacia 
strat arbustive :  Rosa canina, Crataegus monogyna, Quercus robur, Acer pseudoplatanus, Genista scoparia
strat herbacée :"
DEFAUT;79;23;;Hoplitis adunca;Hoplitis adunca;HYMENOPTERA;MEGACHILIDAE;Hoplitis;adunca;;F;;2;;;;;T.Wood;A.Lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;04-12-20;07-12-20;;;;;;;23;29;;;20200810;Filet;;;Fleur;Echium vulgare;Echium vulgare;DICOTYLEDONE;BORAGINACEAE;Echium;vulgare;;;;;;;;;;;;;;;;;;;;29;;;FALSE;1;ALM29;;;Terril n°5 de Trazegnie site 1;Courcelles;BE03;;deg +50.46161 +4.31514;WGS84;31UER9343990992;50.46160889;4.315139771;;;;;;185;;;;;;;;;;;;;;;;;;;
DEFAUT;708;23;;Bombus terrestris terrestris;Bombus terrestris terrestris;HYMENOPTERA;APIDAE;Bombus;terrestris;;F;;2;;;;;T.Wood;A.Lefebvre;T.Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;25-04-21;25-04-21;;;;;;;23;29;;;20200810;Filet;;;Fleur;Echium vulgare;Echium vulgare;DICOTYLEDONE;BORAGINACEAE;Echium;vulgare;;;;;;;;;;;;;;;;;;;;29;;;FALSE;1;ALM29;;;Terril n°5 de Trazegnie site 1;Courcelles;BE03;;deg +50.46161 +4.31514;WGS84;31UER9343990992;50.46160889;4.315139771;;;;;;185;;;;;;;;;;;;;;;;;;;
