PROJECT.CODE;SPEC_ID;SPEC.COND_ID;SPEC.ORD;SPEC.TAX;SPEC.TAXPRIO;SPEC.GR1;SPEC.GR2;SPEC.GEN;SPEC.SP;SPEC.CLAS;SEX;DEVL;N;UNIT;ABOND;ABONDUNIT;SOCIAB;DET;REC;AUCT;SRC;COLL;CONF;REFBIB;VALIDATION;SPEC.USERA1;SPEC.USERA2;SPEC.USERA3;SPEC.USERA4;SPEC.USERA5;SPEC.USERA6;SPEC.USERA7;SPEC.USERN1;SPEC.USERN2;SPEC.USERN3;SPEC.USERN4;SPEC.USERN5;SPEC.USERN6;SPEC.USERN7;Data_Source;Data_Status;Date_Encodage;Date_Modification;SPEC_ID_ORIG;spec_lati;spec_long;spec_memo;last_Validator;date_validation;COND.COND_ID;COND.STAT_ID;COND.ORD;DAT1;DAT2;CAPT;CAPN;CPI;MICR;COND.TAX;COND.TAXPRIO;COND.GR1;COND.GR2;COND.GEN;COND.SP;COND.CLAS;ECHA;APPA;COND.USERA1;COND.USERA2;COND.USERA3;COND.USERA4;COND.USERA5;COND.USERA6;COND.USERA7;COND.USERN1;COND.USERN2;COND.USERN3;COND.USERN4;COND.USERN5;COND.USERN6;COND.USERN7;cond_memo;date_embargo;STAT.STAT_ID;REF_GEOG;STAT.ORD;COORD_CONV;PROJECT_ID;STAT.CODE;CADA;SGIB;TOPO;LOCA;FIPS;DESI;ORIG;DATUM;UTM;LATI;LONG;UGRI;X;Y;PREC;CODEGEO;ALTI;HAB1;HAB2;EXPO;REF;STAT.USERA1;STAT.USERA2;STAT.USERA3;STAT.USERA4;STAT.USERA5;STAT.USERA6;STAT.USERA7;STAT.USERN1;STAT.USERN2;STAT.USERN3;STAT.USERN4;STAT.USERN5;STAT.USERN6;STAT.USERN7;stat_memo
DEFAUT;379;48;;Bombus pascuorum floralis;Bombus pascuorum floralis;HYMENOPTERA;APIDAE;Bombus;pascuorum;;W;;1;;;;;Fiordaliso W;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;22-04-21;22-04-21;;;;;;;48;11;;;20200712;Filet;;;Fleur;Hypericum perforatum;Hypericum perforatum;DICOTYLEDONE;GUTTIFERAE;Hypericum;perforatum;;;;;;;;;;;;;;;;;;;;11;;;FALSE;1;ARM011;;;Mer de Sable;Beloeil;BE03;;deg +50.49664 +3.71973;WGS84;31UER5114194308;50.49663925;3.7197299;;;;;;66;;;;;;;;;;;;;;;;;;;
DEFAUT;67;49;;Dasypoda hirtipes;Dasypoda hirtipes;HYMENOPTERA;MELITTIDAE;Dasypoda;hirtipes;;F;;1;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;12-04-21;12-04-21;;;;;;;49;5;;;20200707;Filet;;;Fleur;Centaurea  sp.;Centaurea  sp.;DICOTYLEDONE;COMPOSITAE;Centaurea;sp.;;;;;;;;;;;;;;;;;;;;5;;;FALSE;1;ARM005;;;Chemin de Jérusalem;Péruwelz;BE03;;deg +50.529 +3.51062;WGS84;31UER3628597784;50.52899933;3.510620117;;;;;;31;;;;;;;;;;;;;;;;;;;
DEFAUT;420;49;;Bombus lapidarius;Bombus lapidarius;HYMENOPTERA;APIDAE;Bombus;lapidarius;;M;;2;;;;;Fiordaliso W;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;23-04-21;23-04-21;;;;;;;49;5;;;20200707;Filet;;;Fleur;Centaurea  sp.;Centaurea  sp.;DICOTYLEDONE;COMPOSITAE;Centaurea;sp.;;;;;;;;;;;;;;;;;;;;5;;;FALSE;1;ARM005;;;Chemin de Jérusalem;Péruwelz;BE03;;deg +50.529 +3.51062;WGS84;31UER3628597784;50.52899933;3.510620117;;;;;;31;;;;;;;;;;;;;;;;;;;
DEFAUT;489;49;;Lasioglossum zonulum;Lasioglossum zonulum;HYMENOPTERA;HALICTIDAE;Lasioglossum;zonulum;;F;;1;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;18-05-21;18-05-21;;;;;;;49;5;;;20200707;Filet;;;Fleur;Centaurea  sp.;Centaurea  sp.;DICOTYLEDONE;COMPOSITAE;Centaurea;sp.;;;;;;;;;;;;;;;;;;;;5;;;FALSE;1;ARM005;;;Chemin de Jérusalem;Péruwelz;BE03;;deg +50.529 +3.51062;WGS84;31UER3628597784;50.52899933;3.510620117;;;;;;31;;;;;;;;;;;;;;;;;;;
DEFAUT;269;49;;Bombus pascuorum floralis;Bombus pascuorum floralis;HYMENOPTERA;APIDAE;Bombus;pascuorum;;W;;3;;;;;Fiordaliso W;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;15-04-21;15-04-21;;;;;;;49;5;;;20200707;Filet;;;Fleur;Centaurea  sp.;Centaurea  sp.;DICOTYLEDONE;COMPOSITAE;Centaurea;sp.;;;;;;;;;;;;;;;;;;;;5;;;FALSE;1;ARM005;;;Chemin de Jérusalem;Péruwelz;BE03;;deg +50.529 +3.51062;WGS84;31UER3628597784;50.52899933;3.510620117;;;;;;31;;;;;;;;;;;;;;;;;;;
DEFAUT;363;49;;Terrestribombus  sp.;Bombus (Bombus)  sp.;HYMENOPTERA;APIDAE;Bombus;(Bombus);;W;;1;;;;;Fiordaliso W;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;22-04-21;22-04-21;;;;;;;49;5;;;20200707;Filet;;;Fleur;Centaurea  sp.;Centaurea  sp.;DICOTYLEDONE;COMPOSITAE;Centaurea;sp.;;;;;;;;;;;;;;;;;;;;5;;;FALSE;1;ARM005;;;Chemin de Jérusalem;Péruwelz;BE03;;deg +50.529 +3.51062;WGS84;31UER3628597784;50.52899933;3.510620117;;;;;;31;;;;;;;;;;;;;;;;;;;
DEFAUT;68;50;;Dasypoda hirtipes;Dasypoda hirtipes;HYMENOPTERA;MELITTIDAE;Dasypoda;hirtipes;;F;;1;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;12-04-21;12-04-21;;;;;;;50;11;;;20200806;Filet;;;AV;;;;;;;;;;;;;;;;;;;;;;;;;;11;;;FALSE;1;ARM011;;;Mer de Sable;Beloeil;BE03;;deg +50.49664 +3.71973;WGS84;31UER5114194308;50.49663925;3.7197299;;;;;;66;;;;;;;;;;;;;;;;;;;
DEFAUT;537;50;;Sphecodes puncticeps;Sphecodes puncticeps;HYMENOPTERA;HALICTIDAE;Sphecodes;puncticeps;;F;;1;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;18-05-21;18-05-21;;;;;;;50;11;;;20200806;Filet;;;AV;;;;;;;;;;;;;;;;;;;;;;;;;;11;;;FALSE;1;ARM011;;;Mer de Sable;Beloeil;BE03;;deg +50.49664 +3.71973;WGS84;31UER5114194308;50.49663925;3.7197299;;;;;;66;;;;;;;;;;;;;;;;;;;
DEFAUT;69;51;;Dasypoda hirtipes;Dasypoda hirtipes;HYMENOPTERA;MELITTIDAE;Dasypoda;hirtipes;;F;;1;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;12-04-21;12-04-21;;;;;;;51;11;;;20200902;Filet;;;Fleur;Taraxacum  sp.;Taraxacum  sp.;DICOTYLEDONE;COMPOSITAE;Taraxacum;sp.;;;;;;;;;;;;;;;;;;;;11;;;FALSE;1;ARM011;;;Mer de Sable;Beloeil;BE03;;deg +50.49664 +3.71973;WGS84;31UER5114194308;50.49663925;3.7197299;;;;;;66;;;;;;;;;;;;;;;;;;;
DEFAUT;221;51;;Bombus pascuorum floralis;Bombus pascuorum floralis;HYMENOPTERA;APIDAE;Bombus;pascuorum;;M;;4;;;;;Fiordaliso W;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;14-04-21;15-04-21;;;;;;;51;11;;;20200902;Filet;;;Fleur;Taraxacum  sp.;Taraxacum  sp.;DICOTYLEDONE;COMPOSITAE;Taraxacum;sp.;;;;;;;;;;;;;;;;;;;;11;;;FALSE;1;ARM011;;;Mer de Sable;Beloeil;BE03;;deg +50.49664 +3.71973;WGS84;31UER5114194308;50.49663925;3.7197299;;;;;;66;;;;;;;;;;;;;;;;;;;
DEFAUT;70;52;;Megachile ericetorum;Chalicodoma ericetorum;HYMENOPTERA;MEGACHILIDAE;Chalicodoma;ericetorum;;F;;1;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;12-04-21;12-04-21;;;;;;;52;16;;;20200719;Filet;;;Fleur;Lathyrus sylvestris;Lathyrus sylvestris;DICOTYLEDONE;LEGUMINOSAE;Lathyrus;sylvestris;;;;;;;;;;;;;;;;;;;;16;;;FALSE;1;ARM017;;;Ravel98;Mons;BE03;;deg +50.4306 +3.88996;WGS84;31UER6330387096;50.43059921;3.889960051;;;;;;56;;;;;;;;;;;;;;;;;;;
DEFAUT;440;52;;Lasioglossum morio;Lasioglossum morio;HYMENOPTERA;HALICTIDAE;Lasioglossum;morio;;M;;1;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;18-05-21;18-05-21;;;;;;;52;16;;;20200719;Filet;;;Fleur;Lathyrus sylvestris;Lathyrus sylvestris;DICOTYLEDONE;LEGUMINOSAE;Lathyrus;sylvestris;;;;;;;;;;;;;;;;;;;;16;;;FALSE;1;ARM017;;;Ravel98;Mons;BE03;;deg +50.4306 +3.88996;WGS84;31UER6330387096;50.43059921;3.889960051;;;;;;56;;;;;;;;;;;;;;;;;;;
DEFAUT;199;52;;Bombus pascuorum floralis;Bombus pascuorum floralis;HYMENOPTERA;APIDAE;Bombus;pascuorum;;W;;3;;;;;Fiordaliso W;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;14-04-21;14-04-21;;;;;;;52;16;;;20200719;Filet;;;Fleur;Lathyrus sylvestris;Lathyrus sylvestris;DICOTYLEDONE;LEGUMINOSAE;Lathyrus;sylvestris;;;;;;;;;;;;;;;;;;;;16;;;FALSE;1;ARM017;;;Ravel98;Mons;BE03;;deg +50.4306 +3.88996;WGS84;31UER6330387096;50.43059921;3.889960051;;;;;;56;;;;;;;;;;;;;;;;;;;
DEFAUT;71;53;;Megachile ericetorum;Chalicodoma ericetorum;HYMENOPTERA;MEGACHILIDAE;Chalicodoma;ericetorum;;F;;4;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;12-04-21;12-04-21;;;;;;;53;5;;;20200707;Filet;;;Fleur;Lathyrus  sp.;Lathyrus  sp.;DICOTYLEDONE;LEGUMINOSAE;Lathyrus;sp.;;;;;;;;;;;;;;;;;;;;5;;;FALSE;1;ARM005;;;Chemin de Jérusalem;Péruwelz;BE03;;deg +50.529 +3.51062;WGS84;31UER3628597784;50.52899933;3.510620117;;;;;;31;;;;;;;;;;;;;;;;;;;
DEFAUT;74;53;;Megachile ericetorum;Chalicodoma ericetorum;HYMENOPTERA;MEGACHILIDAE;Chalicodoma;ericetorum;;M;;1;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;12-04-21;12-04-21;;;;;;;53;5;;;20200707;Filet;;;Fleur;Lathyrus  sp.;Lathyrus  sp.;DICOTYLEDONE;LEGUMINOSAE;Lathyrus;sp.;;;;;;;;;;;;;;;;;;;;5;;;FALSE;1;ARM005;;;Chemin de Jérusalem;Péruwelz;BE03;;deg +50.529 +3.51062;WGS84;31UER3628597784;50.52899933;3.510620117;;;;;;31;;;;;;;;;;;;;;;;;;;
DEFAUT;72;54;;Megachile ericetorum;Chalicodoma ericetorum;HYMENOPTERA;MEGACHILIDAE;Chalicodoma;ericetorum;;F;;1;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;12-04-21;12-04-21;;;;;;;54;5;;;20200805;Filet;;;Fleur;Lathyrus  sp.;Lathyrus  sp.;DICOTYLEDONE;LEGUMINOSAE;Lathyrus;sp.;;;;;;;;;;;;;;;;;;;;5;;;FALSE;1;ARM005;;;Chemin de Jérusalem;Péruwelz;BE03;;deg +50.529 +3.51062;WGS84;31UER3628597784;50.52899933;3.510620117;;;;;;31;;;;;;;;;;;;;;;;;;;
DEFAUT;79;54;;Megachile ligniseca;Megachile ligniseca;HYMENOPTERA;MEGACHILIDAE;Megachile;ligniseca;;F;;1;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;12-04-21;12-04-21;;;;;;;54;5;;;20200805;Filet;;;Fleur;Lathyrus  sp.;Lathyrus  sp.;DICOTYLEDONE;LEGUMINOSAE;Lathyrus;sp.;;;;;;;;;;;;;;;;;;;;5;;;FALSE;1;ARM005;;;Chemin de Jérusalem;Péruwelz;BE03;;deg +50.529 +3.51062;WGS84;31UER3628597784;50.52899933;3.510620117;;;;;;31;;;;;;;;;;;;;;;;;;;
DEFAUT;73;55;;Megachile ericetorum;Chalicodoma ericetorum;HYMENOPTERA;MEGACHILIDAE;Chalicodoma;ericetorum;;F;;1;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;12-04-21;12-04-21;;;;;;;55;14;;;20200719;Filet;;;Fleur;Lotus corniculatus;Lotus corniculatus;DICOTYLEDONE;LEGUMINOSAE;Lotus;corniculatus;;;;;;;;;;;;;;;;;;;;14;;;FALSE;1;ARM014;;;Marcasse;Colfontaine;BE03;;deg +50.4169 +3.83067;WGS84;31UER5910985524;50.41690063;3.830670118;;;;;;49;;;;;;;;;;;;;;;;;;;
DEFAUT;77;55;;Megachile rotundata;Megachile rotundata;HYMENOPTERA;MEGACHILIDAE;Megachile;rotundata;;F;;1;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;12-04-21;12-04-21;;;;;;;55;14;;;20200719;Filet;;;Fleur;Lotus corniculatus;Lotus corniculatus;DICOTYLEDONE;LEGUMINOSAE;Lotus;corniculatus;;;;;;;;;;;;;;;;;;;;14;;;FALSE;1;ARM014;;;Marcasse;Colfontaine;BE03;;deg +50.4169 +3.83067;WGS84;31UER5910985524;50.41690063;3.830670118;;;;;;49;;;;;;;;;;;;;;;;;;;
DEFAUT;76;56;;Megachile rotundata;Megachile rotundata;HYMENOPTERA;MEGACHILIDAE;Megachile;rotundata;;F;;1;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;12-04-21;12-04-21;;;;;;;56;8;;;20200805;Filet;;;Fleur;Pulicaria dysenterica;Pulicaria dysenterica;DICOTYLEDONE;COMPOSITAE;Pulicaria;dysenterica;;;;;;;;;;;;;;;;;;;;8;;;FALSE;1;ARM008;;;Bois de Wadelincourt;Beloeil;BE03;;deg +50.53315 +3.6414;WGS84;31UER4555098317;50.53314972;3.641400099;;;;;;44;;;;;;;;;;;;;;;;;;;
DEFAUT;92;56;;Hoplitis leucomelana;Hoplitis leucomelana;HYMENOPTERA;MEGACHILIDAE;Hoplitis;leucomelana;;F;;1;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;12-04-21;12-04-21;;;;;;;56;8;;;20200805;Filet;;;Fleur;Pulicaria dysenterica;Pulicaria dysenterica;DICOTYLEDONE;COMPOSITAE;Pulicaria;dysenterica;;;;;;;;;;;;;;;;;;;;8;;;FALSE;1;ARM008;;;Bois de Wadelincourt;Beloeil;BE03;;deg +50.53315 +3.6414;WGS84;31UER4555098317;50.53314972;3.641400099;;;;;;44;;;;;;;;;;;;;;;;;;;
DEFAUT;80;57;;Megachile ligniseca;Megachile ligniseca;HYMENOPTERA;MEGACHILIDAE;Megachile;ligniseca;;F;;1;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;12-04-21;12-04-21;;;;;;;57;10;;;20200805;Filet;;;Fleur;Echium vulgare;Echium vulgare;DICOTYLEDONE;BORAGINACEAE;Echium;vulgare;;;;;;;;;;;;;;;;;;;;10;;;FALSE;1;ARM010;;;Pré à Parchon;Beloeil;BE03;;deg +50.5195 +3.63382;WGS84;31UER4502696795;50.51950073;3.633820057;;;;;;37;;;;;;;;;;;;;;;;;;;
DEFAUT;81;58;;Megachile ligniseca;Megachile ligniseca;HYMENOPTERA;MEGACHILIDAE;Megachile;ligniseca;;F;;1;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;12-04-21;12-04-21;;;;;;;58;14;;;20200818;Filet;;;Fleur;Crepis  sp.;Crepis  sp.;DICOTYLEDONE;COMPOSITAE;Crepis;sp.;;;;;;;;;;;;;;;;;;;;14;;;FALSE;1;ARM014;;;Marcasse;Colfontaine;BE03;;deg +50.4169 +3.83067;WGS84;31UER5910985524;50.41690063;3.830670118;;;;;;49;;;;;;;;;;;;;;;;;;;
DEFAUT;82;59;;Megachile versicolor;Megachile versicolor;HYMENOPTERA;MEGACHILIDAE;Megachile;versicolor;;F;;1;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;12-04-21;12-04-21;;;;;;;59;13;;;20200902;Filet;;;Fleur;Taraxacum  sp.;Taraxacum  sp.;DICOTYLEDONE;COMPOSITAE;Taraxacum;sp.;;;;;;;;;;;;;;;;;;;;13;;;FALSE;1;ARM013;;;Chemin du Trainage;Hensies;BE03;;deg +50.44843 +3.68145;WGS84;31UER4847588922;50.44842911;3.68144989;;;;;;22;;;;;;;;;;;;;;;;;;;
DEFAUT;83;60;;Megachile versicolor;Megachile versicolor;HYMENOPTERA;MEGACHILIDAE;Megachile;versicolor;;F;;1;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;12-04-21;12-04-21;;;;;;;60;17;;;20200819;Filet;;;Fleur;Sonchus  sp.;Sonchus  sp.;DICOTYLEDONE;COMPOSITAE;Sonchus;sp.;;;;;;;;;;;;;;;;;;;;17;;;FALSE;1;ARM018;;;Mont Ostènes;Mons;BE03;;deg +50.42306 +3.9008;WGS84;31UER6408386267;50.42306137;3.90079999;;;;;;91;;;;;;;;;;;;;;;;;;;
DEFAUT;470;60;;Lasioglossum villosulum;Lasioglossum villosulum;HYMENOPTERA;HALICTIDAE;Lasioglossum;villosulum;;F;;1;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;18-05-21;18-05-21;;;;;;;60;17;;;20200819;Filet;;;Fleur;Sonchus  sp.;Sonchus  sp.;DICOTYLEDONE;COMPOSITAE;Sonchus;sp.;;;;;;;;;;;;;;;;;;;;17;;;FALSE;1;ARM018;;;Mont Ostènes;Mons;BE03;;deg +50.42306 +3.9008;WGS84;31UER6408386267;50.42306137;3.90079999;;;;;;91;;;;;;;;;;;;;;;;;;;
DEFAUT;447;60;;Lasioglossum villosulum;Lasioglossum villosulum;HYMENOPTERA;HALICTIDAE;Lasioglossum;villosulum;;M;;2;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;18-05-21;18-05-21;;;;;;;60;17;;;20200819;Filet;;;Fleur;Sonchus  sp.;Sonchus  sp.;DICOTYLEDONE;COMPOSITAE;Sonchus;sp.;;;;;;;;;;;;;;;;;;;;17;;;FALSE;1;ARM018;;;Mont Ostènes;Mons;BE03;;deg +50.42306 +3.9008;WGS84;31UER6408386267;50.42306137;3.90079999;;;;;;91;;;;;;;;;;;;;;;;;;;
DEFAUT;439;60;;Lasioglossum morio;Lasioglossum morio;HYMENOPTERA;HALICTIDAE;Lasioglossum;morio;;M;;2;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;18-05-21;18-05-21;;;;;;;60;17;;;20200819;Filet;;;Fleur;Sonchus  sp.;Sonchus  sp.;DICOTYLEDONE;COMPOSITAE;Sonchus;sp.;;;;;;;;;;;;;;;;;;;;17;;;FALSE;1;ARM018;;;Mont Ostènes;Mons;BE03;;deg +50.42306 +3.9008;WGS84;31UER6408386267;50.42306137;3.90079999;;;;;;91;;;;;;;;;;;;;;;;;;;
DEFAUT;84;61;;Megachile versicolor;Megachile versicolor;HYMENOPTERA;MEGACHILIDAE;Megachile;versicolor;;F;;1;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;12-04-21;12-04-21;;;;;;;61;3;;;20200707;Filet;;;Fleur;Picris  sp.;Picris  sp.;DICOTYLEDONE;COMPOSITAE;Picris;sp.;;;;;;;;;;;;;;;;;;;;3;;;TRUE;1;ARM003;;;Parc des 5 rocs;Antoing;BE03;;deg +50.58122 +3.43069;WGS84;31UES3058603554;50.58121872;3.43069005;;;;;;43;;;;;;;;;;;;;;;;;;;
DEFAUT;459;61;;Lasioglossum pauxillum;Lasioglossum pauxillum;HYMENOPTERA;HALICTIDAE;Lasioglossum;pauxillum;;F;;2;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;18-05-21;18-05-21;;;;;;;61;3;;;20200707;Filet;;;Fleur;Picris  sp.;Picris  sp.;DICOTYLEDONE;COMPOSITAE;Picris;sp.;;;;;;;;;;;;;;;;;;;;3;;;TRUE;1;ARM003;;;Parc des 5 rocs;Antoing;BE03;;deg +50.58122 +3.43069;WGS84;31UES3058603554;50.58121872;3.43069005;;;;;;43;;;;;;;;;;;;;;;;;;;
DEFAUT;482;61;;Halictus tumulorum;Seladonia tumulorum;HYMENOPTERA;HALICTIDAE;Seladonia;tumulorum;;F;;1;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;18-05-21;18-05-21;;;;;;;61;3;;;20200707;Filet;;;Fleur;Picris  sp.;Picris  sp.;DICOTYLEDONE;COMPOSITAE;Picris;sp.;;;;;;;;;;;;;;;;;;;;3;;;TRUE;1;ARM003;;;Parc des 5 rocs;Antoing;BE03;;deg +50.58122 +3.43069;WGS84;31UES3058603554;50.58121872;3.43069005;;;;;;43;;;;;;;;;;;;;;;;;;;
DEFAUT;498;61;;Lasioglossum leucozonium;Lasioglossum leucozonium;HYMENOPTERA;HALICTIDAE;Lasioglossum;leucozonium;;F;;1;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;18-05-21;18-05-21;;;;;;;61;3;;;20200707;Filet;;;Fleur;Picris  sp.;Picris  sp.;DICOTYLEDONE;COMPOSITAE;Picris;sp.;;;;;;;;;;;;;;;;;;;;3;;;TRUE;1;ARM003;;;Parc des 5 rocs;Antoing;BE03;;deg +50.58122 +3.43069;WGS84;31UES3058603554;50.58121872;3.43069005;;;;;;43;;;;;;;;;;;;;;;;;;;
DEFAUT;85;62;;Megachile versicolor;Megachile versicolor;HYMENOPTERA;MEGACHILIDAE;Megachile;versicolor;;F;;1;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;12-04-21;12-04-21;;;;;;;62;11;;;20200806;Filet;;;Fleur;Arctium minus;Arctium minus;DICOTYLEDONE;COMPOSITAE;Arctium;minus;;;;;;;;;;;;;;;;;;;;11;;;FALSE;1;ARM011;;;Mer de Sable;Beloeil;BE03;;deg +50.49664 +3.71973;WGS84;31UER5114194308;50.49663925;3.7197299;;;;;;66;;;;;;;;;;;;;;;;;;;
DEFAUT;168;62;;Bombus pascuorum floralis;Bombus pascuorum floralis;HYMENOPTERA;APIDAE;Bombus;pascuorum;;W;;2;;;;;Fiordaliso W;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;14-04-21;14-04-21;;;;;;;62;11;;;20200806;Filet;;;Fleur;Arctium minus;Arctium minus;DICOTYLEDONE;COMPOSITAE;Arctium;minus;;;;;;;;;;;;;;;;;;;;11;;;FALSE;1;ARM011;;;Mer de Sable;Beloeil;BE03;;deg +50.49664 +3.71973;WGS84;31UER5114194308;50.49663925;3.7197299;;;;;;66;;;;;;;;;;;;;;;;;;;
DEFAUT;87;64;;Megachile centuncularis;Megachile centuncularis;HYMENOPTERA;MEGACHILIDAE;Megachile;centuncularis;;F;;1;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;12-04-21;12-04-21;;;;;;;64;8;;;20200712;Filet;;;Fleur;Hypericum perforatum;Hypericum perforatum;DICOTYLEDONE;GUTTIFERAE;Hypericum;perforatum;;;;;;;;;;;;;;;;;;;;8;;;FALSE;1;ARM008;;;Bois de Wadelincourt;Beloeil;BE03;;deg +50.53315 +3.6414;WGS84;31UER4555098317;50.53314972;3.641400099;;;;;;44;;;;;;;;;;;;;;;;;;;
DEFAUT;88;65;;Megachile centuncularis;Megachile centuncularis;HYMENOPTERA;MEGACHILIDAE;Megachile;centuncularis;;F;;1;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;12-04-21;12-04-21;;;;;;;65;3;;;20200801;Filet;;;Fleur;Picris  sp.;Picris  sp.;DICOTYLEDONE;COMPOSITAE;Picris;sp.;;;;;;;;;;;;;;;;;;;;3;;;TRUE;1;ARM003;;;Parc des 5 rocs;Antoing;BE03;;deg +50.58122 +3.43069;WGS84;31UES3058603554;50.58121872;3.43069005;;;;;;43;;;;;;;;;;;;;;;;;;;
DEFAUT;89;66;;Megachile pilidens;Megachile pilidens;HYMENOPTERA;MEGACHILIDAE;Megachile;pilidens;;M;;1;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;12-04-21;12-04-21;;;;;;;66;9;;;20200712;Filet;;;AV;;;;;;;;;;;;;;;;;;;;;;;;;;9;;;FALSE;1;ARM009;;;Rue du Carme;Beloeil;BE03;;deg +50.51783 +3.64078;WGS84;31UER4552196613;50.5178299;3.640779972;;;;;;40;;;;;;;;;;;;;;;;;;;
DEFAUT;325;66;;Terrestribombus  sp.;Bombus (Bombus)  sp.;HYMENOPTERA;APIDAE;Bombus;(Bombus);;W;;1;;;;;Fiordaliso W;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;22-04-21;22-04-21;;;;;;;66;9;;;20200712;Filet;;;AV;;;;;;;;;;;;;;;;;;;;;;;;;;9;;;FALSE;1;ARM009;;;Rue du Carme;Beloeil;BE03;;deg +50.51783 +3.64078;WGS84;31UER4552196613;50.5178299;3.640779972;;;;;;40;;;;;;;;;;;;;;;;;;;
DEFAUT;90;67;;Megachile versicolor;Megachile versicolor;HYMENOPTERA;MEGACHILIDAE;Megachile;versicolor;;M;;1;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;12-04-21;12-04-21;;;;;;;67;17;;;20200720;Filet;;;Fleur;Centaurea  sp.;Centaurea  sp.;DICOTYLEDONE;COMPOSITAE;Centaurea;sp.;;;;;;;;;;;;;;;;;;;;17;;;FALSE;1;ARM018;;;Mont Ostènes;Mons;BE03;;deg +50.42306 +3.9008;WGS84;31UER6408386267;50.42306137;3.90079999;;;;;;91;;;;;;;;;;;;;;;;;;;
DEFAUT;91;68;;Stelis breviuscula;Stelis breviuscula;HYMENOPTERA;MEGACHILIDAE;Stelis;breviuscula;;F;;1;;;;;Wood T;Reese A;;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;12-04-21;12-04-21;;;;;;;68;13;;;20200719;Filet;;;Fleur;Picris  sp.;Picris  sp.;DICOTYLEDONE;COMPOSITAE;Picris;sp.;;;;;;;;;;;;;;;;;;;;13;;;FALSE;1;ARM013;;;Chemin du Trainage;Hensies;BE03;;deg +50.44843 +3.68145;WGS84;31UER4847588922;50.44842911;3.68144989;;;;;;22;;;;;;;;;;;;;;;;;;;
