PROJECT.CODE;SPEC_ID;SPEC.COND_ID;SPEC.ORD;SPEC.TAX;SPEC.TAXPRIO;SPEC.GR1;SPEC.GR2;SPEC.GEN;SPEC.SP;SPEC.CLAS;SEX;DEVL;N;UNIT;ABOND;ABONDUNIT;SOCIAB;DET;REC;AUCT;SRC;COLL;CONF;REFBIB;VALIDATION;SPEC.USERA1;SPEC.USERA2;SPEC.USERA3;SPEC.USERA4;SPEC.USERA5;SPEC.USERA6;SPEC.USERA7;SPEC.USERN1;SPEC.USERN2;SPEC.USERN3;SPEC.USERN4;SPEC.USERN5;SPEC.USERN6;SPEC.USERN7;Data_Source;Data_Status;Date_Encodage;Date_Modification;SPEC_ID_ORIG;spec_lati;spec_long;spec_memo;last_Validator;date_validation;COND.COND_ID;COND.STAT_ID;COND.ORD;DAT1;DAT2;CAPT;CAPN;CPI;MICR;COND.TAX;COND.TAXPRIO;COND.GR1;COND.GR2;COND.GEN;COND.SP;COND.CLAS;ECHA;APPA;COND.USERA1;COND.USERA2;COND.USERA3;COND.USERA4;COND.USERA5;COND.USERA6;COND.USERA7;COND.USERN1;COND.USERN2;COND.USERN3;COND.USERN4;COND.USERN5;COND.USERN6;COND.USERN7;cond_memo;date_embargo;STAT.STAT_ID;REF_GEOG;STAT.ORD;COORD_CONV;PROJECT_ID;STAT.CODE;CADA;SGIB;TOPO;LOCA;FIPS;DESI;ORIG;DATUM;UTM;LATI;LONG;UGRI;X;Y;PREC;CODEGEO;ALTI;HAB1;HAB2;EXPO;REF;STAT.USERA1;STAT.USERA2;STAT.USERA3;STAT.USERA4;STAT.USERA5;STAT.USERA6;STAT.USERA7;STAT.USERN1;STAT.USERN2;STAT.USERN3;STAT.USERN4;STAT.USERN5;STAT.USERN6;STAT.USERN7;stat_memo
Mémoire;942;476;;Bombus pascuorum floralis;Bombus pascuorum floralis;HYMENOPTERA;APIDAE;Bombus;pascuorum;;M;;1;;;;;P. Rasmont;W. Fiordaliso;P. Rasmont;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;22-01-20;22-01-20;;;;;;;476;14;;;20190825;Filet;;;Fleur;Calluna vulgaris;Calluna vulgaris;DICOTYLEDONE;ERICACEAE;Calluna;vulgaris;;;;;;;;;;;;;;;;;;;;14;;;FALSE;1;WFM14;;;Les Burettes (Natagora);Mons;BE03;;deg +50.4978 +3.88506;WGS84;31UER6286694564;50.49779892;3.885060072;;;;;;60;;;;;;;;;;;;;;;;;;;La station est localisée au coeur du bois de Ghlin, au sein d'une aulnaie. La récolte s'effectue en passant sur une minuscule lande à bruyère, se poursuit dans les marais avant de de se terminer sur un talus bordant les chemins de fer. Cette dernière port
Mémoire;1138;476;;Terrestribombus  sp.;Bombus (Bombus)  sp.;HYMENOPTERA;APIDAE;Bombus;(Bombus);;W;;2;;;;;P. Rasmont;W. Fiordaliso;P. Rasmont;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;25-01-20;25-01-20;;;;;;;476;14;;;20190825;Filet;;;Fleur;Calluna vulgaris;Calluna vulgaris;DICOTYLEDONE;ERICACEAE;Calluna;vulgaris;;;;;;;;;;;;;;;;;;;;14;;;FALSE;1;WFM14;;;Les Burettes (Natagora);Mons;BE03;;deg +50.4978 +3.88506;WGS84;31UER6286694564;50.49779892;3.885060072;;;;;;60;;;;;;;;;;;;;;;;;;;La station est localisée au coeur du bois de Ghlin, au sein d'une aulnaie. La récolte s'effectue en passant sur une minuscule lande à bruyère, se poursuit dans les marais avant de de se terminer sur un talus bordant les chemins de fer. Cette dernière port
Mémoire;1164;476;;Bombus terrestris terrestris;Bombus terrestris terrestris;HYMENOPTERA;APIDAE;Bombus;terrestris;;M;;3;;;;;P. Rasmont;W. Fiordaliso;P. Rasmont;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;25-01-20;25-01-20;;;;;;;476;14;;;20190825;Filet;;;Fleur;Calluna vulgaris;Calluna vulgaris;DICOTYLEDONE;ERICACEAE;Calluna;vulgaris;;;;;;;;;;;;;;;;;;;;14;;;FALSE;1;WFM14;;;Les Burettes (Natagora);Mons;BE03;;deg +50.4978 +3.88506;WGS84;31UER6286694564;50.49779892;3.885060072;;;;;;60;;;;;;;;;;;;;;;;;;;La station est localisée au coeur du bois de Ghlin, au sein d'une aulnaie. La récolte s'effectue en passant sur une minuscule lande à bruyère, se poursuit dans les marais avant de de se terminer sur un talus bordant les chemins de fer. Cette dernière port
Mémoire;1142;555;;Bombus terrestris terrestris;Bombus terrestris terrestris;HYMENOPTERA;APIDAE;Bombus;terrestris;;M;;1;;;;;P. Rasmont;W. Fiordaliso;P. Rasmont;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;25-01-20;25-01-20;;;;;;;555;14;;;20190730;Filet;;;Fleur;Teucrium scorodonia;Teucrium scorodonia;DICOTYLEDONE;LABIATAE;Teucrium;scorodonia;;;;;;;;;;;;;;;;;;;;14;;;FALSE;1;WFM14;;;Les Burettes (Natagora);Mons;BE03;;deg +50.4978 +3.88506;WGS84;31UER6286694564;50.49779892;3.885060072;;;;;;60;;;;;;;;;;;;;;;;;;;La station est localisée au coeur du bois de Ghlin, au sein d'une aulnaie. La récolte s'effectue en passant sur une minuscule lande à bruyère, se poursuit dans les marais avant de de se terminer sur un talus bordant les chemins de fer. Cette dernière port
Mémoire;876;446;;Macropis europaea;Macropis europaea;HYMENOPTERA;MELITTIDAE;Macropis;europaea;;M;;3;;;;;D. Michez;W. Fiordaliso;D. Michez;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;30-11-19;30-11-19;;;;;;;446;14;;;20190730;Filet;;;Fleur;Lysimachia vulgaris;Lysimachia vulgaris;DICOTYLEDONE;PRIMULACEAE;Lysimachia;vulgaris;;;;;;;;;;;;;;;;;;;;14;;;FALSE;1;WFM14;;;Les Burettes (Natagora);Mons;BE03;;deg +50.4978 +3.88506;WGS84;31UER6286694564;50.49779892;3.885060072;;;;;;60;;;;;;;;;;;;;;;;;;;La station est localisée au coeur du bois de Ghlin, au sein d'une aulnaie. La récolte s'effectue en passant sur une minuscule lande à bruyère, se poursuit dans les marais avant de de se terminer sur un talus bordant les chemins de fer. Cette dernière port
Mémoire;1059;530;;Bombus terrestris terrestris;Bombus terrestris terrestris;HYMENOPTERA;APIDAE;Bombus;terrestris;;F;;1;;;;;P. Rasmont;W. Fiordaliso;P. Rasmont;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;24-01-20;24-01-20;;;;;;;530;14;;;20190526;Filet;;;RQ;;;;;;;;;;;;;;;;;;;;;;;;;;14;;;FALSE;1;WFM14;;;Les Burettes (Natagora);Mons;BE03;;deg +50.4978 +3.88506;WGS84;31UER6286694564;50.49779892;3.885060072;;;;;;60;;;;;;;;;;;;;;;;;;;La station est localisée au coeur du bois de Ghlin, au sein d'une aulnaie. La récolte s'effectue en passant sur une minuscule lande à bruyère, se poursuit dans les marais avant de de se terminer sur un talus bordant les chemins de fer. Cette dernière port
Mémoire;31;26;;Bombus pratorum;Bombus pratorum;HYMENOPTERA;APIDAE;Bombus;pratorum;;F;;1;;;;;P. Rasmont;W. Fiordaliso;P. Rasmont;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;28-07-19;28-07-19;;;;;;;26;14;;;20190420;Filet;;;RQ;;;;;;;;;;;;;;;;;;;;;;;;;;14;;;FALSE;1;WFM14;;;Les Burettes (Natagora);Mons;BE03;;deg +50.4978 +3.88506;WGS84;31UER6286694564;50.49779892;3.885060072;;;;;;60;;;;;;;;;;;;;;;;;;;La station est localisée au coeur du bois de Ghlin, au sein d'une aulnaie. La récolte s'effectue en passant sur une minuscule lande à bruyère, se poursuit dans les marais avant de de se terminer sur un talus bordant les chemins de fer. Cette dernière port
Mémoire;826;412;;Bombus pascuorum floralis;Bombus pascuorum floralis;HYMENOPTERA;APIDAE;Bombus;pascuorum;;W;;1;;;;;P. Rasmont;W. Fiordaliso;P. Rasmont;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;30-11-19;30-11-19;;;;;;;412;14;;;20190730;Filet;;;Fleur;Calluna vulgaris;Calluna vulgaris;DICOTYLEDONE;ERICACEAE;Calluna;vulgaris;;;;;;;;;;;;;;;;;;;;14;;;FALSE;1;WFM14;;;Les Burettes (Natagora);Mons;BE03;;deg +50.4978 +3.88506;WGS84;31UER6286694564;50.49779892;3.885060072;;;;;;60;;;;;;;;;;;;;;;;;;;La station est localisée au coeur du bois de Ghlin, au sein d'une aulnaie. La récolte s'effectue en passant sur une minuscule lande à bruyère, se poursuit dans les marais avant de de se terminer sur un talus bordant les chemins de fer. Cette dernière port
Mémoire;1143;412;;Bombus terrestris terrestris;Bombus terrestris terrestris;HYMENOPTERA;APIDAE;Bombus;terrestris;;M;;1;;;;;P. Rasmont;W. Fiordaliso;P. Rasmont;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;25-01-20;25-01-20;;;;;;;412;14;;;20190730;Filet;;;Fleur;Calluna vulgaris;Calluna vulgaris;DICOTYLEDONE;ERICACEAE;Calluna;vulgaris;;;;;;;;;;;;;;;;;;;;14;;;FALSE;1;WFM14;;;Les Burettes (Natagora);Mons;BE03;;deg +50.4978 +3.88506;WGS84;31UER6286694564;50.49779892;3.885060072;;;;;;60;;;;;;;;;;;;;;;;;;;La station est localisée au coeur du bois de Ghlin, au sein d'une aulnaie. La récolte s'effectue en passant sur une minuscule lande à bruyère, se poursuit dans les marais avant de de se terminer sur un talus bordant les chemins de fer. Cette dernière port
Mémoire;1212;575;;Terrestribombus  sp.;Bombus (Bombus)  sp.;HYMENOPTERA;APIDAE;Bombus;(Bombus);;0;;2;;;;;W. Fiordaliso;W. Fiordaliso;W. Fiordaliso;T;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;26-01-20;26-01-20;;;;;;;575;14;;;20190526;PONCT;;;Fleur;Cytisus scoparius;Cytisus scoparius;DICOTYLEDONE;LEGUMINOSAE;Cytisus;scoparius;;;;;;;;;;;;;;;;;;;;14;;;FALSE;1;WFM14;;;Les Burettes (Natagora);Mons;BE03;;deg +50.4978 +3.88506;WGS84;31UER6286694564;50.49779892;3.885060072;;;;;;60;;;;;;;;;;;;;;;;;;;La station est localisée au coeur du bois de Ghlin, au sein d'une aulnaie. La récolte s'effectue en passant sur une minuscule lande à bruyère, se poursuit dans les marais avant de de se terminer sur un talus bordant les chemins de fer. Cette dernière port
Mémoire;825;411;;Bombus pascuorum floralis;Bombus pascuorum floralis;HYMENOPTERA;APIDAE;Bombus;pascuorum;;W;;1;;;;;P. Rasmont;W. Fiordaliso;P. Rasmont;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;30-11-19;30-11-19;;;;;;;411;14;;;20190730;Filet;;;RQ;;;;;;;;;;;;;;;;;;;;;;;;;;14;;;FALSE;1;WFM14;;;Les Burettes (Natagora);Mons;BE03;;deg +50.4978 +3.88506;WGS84;31UER6286694564;50.49779892;3.885060072;;;;;;60;;;;;;;;;;;;;;;;;;;La station est localisée au coeur du bois de Ghlin, au sein d'une aulnaie. La récolte s'effectue en passant sur une minuscule lande à bruyère, se poursuit dans les marais avant de de se terminer sur un talus bordant les chemins de fer. Cette dernière port
Mémoire;1141;411;;Bombus terrestris terrestris;Bombus terrestris terrestris;HYMENOPTERA;APIDAE;Bombus;terrestris;;M;;1;;;;;P. Rasmont;W. Fiordaliso;P. Rasmont;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;25-01-20;25-01-20;;;;;;;411;14;;;20190730;Filet;;;RQ;;;;;;;;;;;;;;;;;;;;;;;;;;14;;;FALSE;1;WFM14;;;Les Burettes (Natagora);Mons;BE03;;deg +50.4978 +3.88506;WGS84;31UER6286694564;50.49779892;3.885060072;;;;;;60;;;;;;;;;;;;;;;;;;;La station est localisée au coeur du bois de Ghlin, au sein d'une aulnaie. La récolte s'effectue en passant sur une minuscule lande à bruyère, se poursuit dans les marais avant de de se terminer sur un talus bordant les chemins de fer. Cette dernière port
Mémoire;789;383;;Bombus pascuorum floralis;Bombus pascuorum floralis;HYMENOPTERA;APIDAE;Bombus;pascuorum;;M;;1;;;;;P. Rasmont;W. Fiordaliso;P. Rasmont;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;30-11-19;30-11-19;;;;;;;383;15;;;20190715;Filet;;;Fleur;Calystegia sepium;Calystegia sepium;DICOTYLEDONE;CONVOLVULACEAE;Calystegia;sepium;;;;;;;;;;;;;;;;;;;;15;;;FALSE;1;WFM15;;;Arsenal de Cuesmes (IDEA);Mons;BE03;;deg +50.44085 +3.9379;WGS84;31UER6669388278;50.4408493;3.937900066;;;;;;32;;;;;;;;;;;;;;;;;;;"Arsenal de chemin de fer désaffecté, situé à proximité de la Trouille. La station est à la lisière d'un bosquet humide où l'on trouve des frênes, des saules et quelques roseaux.

Un hôtel y est aménagé, mais il tend à être recouvert par un roncier."
Mémoire;1165;383;;Bombus terrestris terrestris;Bombus terrestris terrestris;HYMENOPTERA;APIDAE;Bombus;terrestris;;M;;1;;;;;P. Rasmont;W. Fiordaliso;P. Rasmont;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;25-01-20;25-01-20;;;;;;;383;15;;;20190715;Filet;;;Fleur;Calystegia sepium;Calystegia sepium;DICOTYLEDONE;CONVOLVULACEAE;Calystegia;sepium;;;;;;;;;;;;;;;;;;;;15;;;FALSE;1;WFM15;;;Arsenal de Cuesmes (IDEA);Mons;BE03;;deg +50.44085 +3.9379;WGS84;31UER6669388278;50.4408493;3.937900066;;;;;;32;;;;;;;;;;;;;;;;;;;"Arsenal de chemin de fer désaffecté, situé à proximité de la Trouille. La station est à la lisière d'un bosquet humide où l'on trouve des frênes, des saules et quelques roseaux.

Un hôtel y est aménagé, mais il tend à être recouvert par un roncier."
Mémoire;62;36;;Bombus hypnorum;Bombus hypnorum;HYMENOPTERA;APIDAE;Bombus;hypnorum;;W;;1;;;;;P. Rasmont;W. Fiordaliso;P. Rasmont;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;28-07-19;28-07-19;;;;;;;36;15;;;20190518;Filet;;;Fleur;Rosa  sp.;Rosa  sp.;DICOTYLEDONE;ROSACEAE;Rosa;sp.;;;;;;;;;;;;;;;;;;;;15;;;FALSE;1;WFM15;;;Arsenal de Cuesmes (IDEA);Mons;BE03;;deg +50.44085 +3.9379;WGS84;31UER6669388278;50.4408493;3.937900066;;;;;;32;;;;;;;;;;;;;;;;;;;"Arsenal de chemin de fer désaffecté, situé à proximité de la Trouille. La station est à la lisière d'un bosquet humide où l'on trouve des frênes, des saules et quelques roseaux.

Un hôtel y est aménagé, mais il tend à être recouvert par un roncier."
Mémoire;1086;36;;Terrestribombus  sp.;Bombus (Bombus)  sp.;HYMENOPTERA;APIDAE;Bombus;(Bombus);;W;;1;;;;;P. Rasmont;W. Fiordaliso;P. Rasmont;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;24-01-20;24-01-20;;;;;;;36;15;;;20190518;Filet;;;Fleur;Rosa  sp.;Rosa  sp.;DICOTYLEDONE;ROSACEAE;Rosa;sp.;;;;;;;;;;;;;;;;;;;;15;;;FALSE;1;WFM15;;;Arsenal de Cuesmes (IDEA);Mons;BE03;;deg +50.44085 +3.9379;WGS84;31UER6669388278;50.4408493;3.937900066;;;;;;32;;;;;;;;;;;;;;;;;;;"Arsenal de chemin de fer désaffecté, situé à proximité de la Trouille. La station est à la lisière d'un bosquet humide où l'on trouve des frênes, des saules et quelques roseaux.

Un hôtel y est aménagé, mais il tend à être recouvert par un roncier."
Mémoire;368;214;;Andrena bicolor;Andrena bicolor;HYMENOPTERA;ANDRENIDAE;Andrena;bicolor;;F;;2;;;;;T. Wood;W. Fiordaliso;T. Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;07-09-19;07-09-19;;;;;;;214;15;;;20190621;Filet;;;Fleur;Geranium robertianum;Geranium robertianum;DICOTYLEDONE;GERANIACEAE;Geranium;robertianum;;;;;;;;;;;;;;;;;;;;15;;;FALSE;1;WFM15;;;Arsenal de Cuesmes (IDEA);Mons;BE03;;deg +50.44085 +3.9379;WGS84;31UER6669388278;50.4408493;3.937900066;;;;;;32;;;;;;;;;;;;;;;;;;;"Arsenal de chemin de fer désaffecté, situé à proximité de la Trouille. La station est à la lisière d'un bosquet humide où l'on trouve des frênes, des saules et quelques roseaux.

Un hôtel y est aménagé, mais il tend à être recouvert par un roncier."
Mémoire;790;384;;Bombus pascuorum floralis;Bombus pascuorum floralis;HYMENOPTERA;APIDAE;Bombus;pascuorum;;M;;1;;;;;P. Rasmont;W. Fiordaliso;P. Rasmont;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;30-11-19;30-11-19;;;;;;;384;15;;;20190715;Filet;;;Fleur;Rubus  sp.;Rubus  sp.;DICOTYLEDONE;ROSACEAE;Rubus;sp.;;;;;;;;;;;;;;;;;;;;15;;;FALSE;1;WFM15;;;Arsenal de Cuesmes (IDEA);Mons;BE03;;deg +50.44085 +3.9379;WGS84;31UER6669388278;50.4408493;3.937900066;;;;;;32;;;;;;;;;;;;;;;;;;;"Arsenal de chemin de fer désaffecté, situé à proximité de la Trouille. La station est à la lisière d'un bosquet humide où l'on trouve des frênes, des saules et quelques roseaux.

Un hôtel y est aménagé, mais il tend à être recouvert par un roncier."
Mémoire;1166;384;;Bombus terrestris terrestris;Bombus terrestris terrestris;HYMENOPTERA;APIDAE;Bombus;terrestris;;M;;1;;;;;P. Rasmont;W. Fiordaliso;P. Rasmont;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;25-01-20;25-01-20;;;;;;;384;15;;;20190715;Filet;;;Fleur;Rubus  sp.;Rubus  sp.;DICOTYLEDONE;ROSACEAE;Rubus;sp.;;;;;;;;;;;;;;;;;;;;15;;;FALSE;1;WFM15;;;Arsenal de Cuesmes (IDEA);Mons;BE03;;deg +50.44085 +3.9379;WGS84;31UER6669388278;50.4408493;3.937900066;;;;;;32;;;;;;;;;;;;;;;;;;;"Arsenal de chemin de fer désaffecté, situé à proximité de la Trouille. La station est à la lisière d'un bosquet humide où l'on trouve des frênes, des saules et quelques roseaux.

Un hôtel y est aménagé, mais il tend à être recouvert par un roncier."
Mémoire;1172;384;;Bombus lucorum;Bombus lucorum;HYMENOPTERA;APIDAE;Bombus;lucorum;;M;;2;;;;;P. Rasmont;W. Fiordaliso;P. Rasmont;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;25-01-20;25-01-20;;;;;;;384;15;;;20190715;Filet;;;Fleur;Rubus  sp.;Rubus  sp.;DICOTYLEDONE;ROSACEAE;Rubus;sp.;;;;;;;;;;;;;;;;;;;;15;;;FALSE;1;WFM15;;;Arsenal de Cuesmes (IDEA);Mons;BE03;;deg +50.44085 +3.9379;WGS84;31UER6669388278;50.4408493;3.937900066;;;;;;32;;;;;;;;;;;;;;;;;;;"Arsenal de chemin de fer désaffecté, situé à proximité de la Trouille. La station est à la lisière d'un bosquet humide où l'on trouve des frênes, des saules et quelques roseaux.

Un hôtel y est aménagé, mais il tend à être recouvert par un roncier."
Mémoire;788;382;;Bombus pascuorum floralis;Bombus pascuorum floralis;HYMENOPTERA;APIDAE;Bombus;pascuorum;;M;;1;;;;;P. Rasmont;W. Fiordaliso;P. Rasmont;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;30-11-19;30-11-19;;;;;;;382;15;;;20190715;Filet;;;Fleur;Trifolium repens;Trifolium repens;DICOTYLEDONE;LEGUMINOSAE;Trifolium;repens;;;;;;;;;;;;;;;;;;;;15;;;FALSE;1;WFM15;;;Arsenal de Cuesmes (IDEA);Mons;BE03;;deg +50.44085 +3.9379;WGS84;31UER6669388278;50.4408493;3.937900066;;;;;;32;;;;;;;;;;;;;;;;;;;"Arsenal de chemin de fer désaffecté, situé à proximité de la Trouille. La station est à la lisière d'un bosquet humide où l'on trouve des frênes, des saules et quelques roseaux.

Un hôtel y est aménagé, mais il tend à être recouvert par un roncier."
Mémoire;967;420;;Terrestribombus  sp.;Bombus (Bombus)  sp.;HYMENOPTERA;APIDAE;Bombus;(Bombus);;W;;2;;;;;P. Rasmont;W. Fiordaliso;P. Rasmont;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;23-01-20;23-01-20;;;;;;;420;15;;;20190621;Filet;;;Fleur;Rubus  sp.;Rubus  sp.;DICOTYLEDONE;ROSACEAE;Rubus;sp.;;;;;;;;;;;;;;;;;;;;15;;;FALSE;1;WFM15;;;Arsenal de Cuesmes (IDEA);Mons;BE03;;deg +50.44085 +3.9379;WGS84;31UER6669388278;50.4408493;3.937900066;;;;;;32;;;;;;;;;;;;;;;;;;;"Arsenal de chemin de fer désaffecté, situé à proximité de la Trouille. La station est à la lisière d'un bosquet humide où l'on trouve des frênes, des saules et quelques roseaux.

Un hôtel y est aménagé, mais il tend à être recouvert par un roncier."
Mémoire;836;420;;Bombus pascuorum floralis;Bombus pascuorum floralis;HYMENOPTERA;APIDAE;Bombus;pascuorum;;W;;1;;;;;P. Rasmont;W. Fiordaliso;P. Rasmont;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;30-11-19;30-11-19;;;;;;;420;15;;;20190621;Filet;;;Fleur;Rubus  sp.;Rubus  sp.;DICOTYLEDONE;ROSACEAE;Rubus;sp.;;;;;;;;;;;;;;;;;;;;15;;;FALSE;1;WFM15;;;Arsenal de Cuesmes (IDEA);Mons;BE03;;deg +50.44085 +3.9379;WGS84;31UER6669388278;50.4408493;3.937900066;;;;;;32;;;;;;;;;;;;;;;;;;;"Arsenal de chemin de fer désaffecté, situé à proximité de la Trouille. La station est à la lisière d'un bosquet humide où l'on trouve des frênes, des saules et quelques roseaux.

Un hôtel y est aménagé, mais il tend à être recouvert par un roncier."
Mémoire;1012;420;;Bombus terrestris terrestris;Bombus terrestris terrestris;HYMENOPTERA;APIDAE;Bombus;terrestris;;M;;4;;;;;P. Rasmont;W. Fiordaliso;P. Rasmont;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;23-01-20;23-01-20;;;;;;;420;15;;;20190621;Filet;;;Fleur;Rubus  sp.;Rubus  sp.;DICOTYLEDONE;ROSACEAE;Rubus;sp.;;;;;;;;;;;;;;;;;;;;15;;;FALSE;1;WFM15;;;Arsenal de Cuesmes (IDEA);Mons;BE03;;deg +50.44085 +3.9379;WGS84;31UER6669388278;50.4408493;3.937900066;;;;;;32;;;;;;;;;;;;;;;;;;;"Arsenal de chemin de fer désaffecté, situé à proximité de la Trouille. La station est à la lisière d'un bosquet humide où l'on trouve des frênes, des saules et quelques roseaux.

Un hôtel y est aménagé, mais il tend à être recouvert par un roncier."
Mémoire;549;294;;Lasioglossum morio;Lasioglossum morio;HYMENOPTERA;HALICTIDAE;Lasioglossum;morio;;F;;1;;;;;T. Wood;W. Fiordaliso;T. Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;27-09-19;27-09-19;;;;;;;294;15;;;20190816;Filet;;;Fleur;Geranium robertianum;Geranium robertianum;DICOTYLEDONE;GERANIACEAE;Geranium;robertianum;;;;;;;;;;;;;;;;;;;;15;;;FALSE;1;WFM15;;;Arsenal de Cuesmes (IDEA);Mons;BE03;;deg +50.44085 +3.9379;WGS84;31UER6669388278;50.4408493;3.937900066;;;;;;32;;;;;;;;;;;;;;;;;;;"Arsenal de chemin de fer désaffecté, situé à proximité de la Trouille. La station est à la lisière d'un bosquet humide où l'on trouve des frênes, des saules et quelques roseaux.

Un hôtel y est aménagé, mais il tend à être recouvert par un roncier."
Mémoire;1205;568;;Bombus pascuorum floralis;Bombus pascuorum floralis;HYMENOPTERA;APIDAE;Bombus;pascuorum;;0;;1;;;;;W. Fiordaliso;W. Fiordaliso;W. Fiordaliso;T;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;26-01-20;26-01-20;;;;;;;568;15;;;20190331;PONCT;;;Fleur;Lamium purpureum;Lamium purpureum;DICOTYLEDONE;LABIATAE;Lamium;purpureum;;;;;;;;;;;;;;;;;;;;15;;;FALSE;1;WFM15;;;Arsenal de Cuesmes (IDEA);Mons;BE03;;deg +50.44085 +3.9379;WGS84;31UER6669388278;50.4408493;3.937900066;;;;;;32;;;;;;;;;;;;;;;;;;;"Arsenal de chemin de fer désaffecté, situé à proximité de la Trouille. La station est à la lisière d'un bosquet humide où l'on trouve des frênes, des saules et quelques roseaux.

Un hôtel y est aménagé, mais il tend à être recouvert par un roncier."
Mémoire;363;210;;Andrena fulvago;Andrena fulvago;HYMENOPTERA;ANDRENIDAE;Andrena;fulvago;;F;;1;;;;;T. Wood;W. Fiordaliso;T. Wood;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;07-09-19;07-09-19;;;;;;;210;15;;;20190518;Filet;;;Fleur;Sonchus oleraceus;Sonchus oleraceus;DICOTYLEDONE;COMPOSITAE;Sonchus;oleraceus;;;;;;;;;;;;;;;;;;;;15;;;FALSE;1;WFM15;;;Arsenal de Cuesmes (IDEA);Mons;BE03;;deg +50.44085 +3.9379;WGS84;31UER6669388278;50.4408493;3.937900066;;;;;;32;;;;;;;;;;;;;;;;;;;"Arsenal de chemin de fer désaffecté, situé à proximité de la Trouille. La station est à la lisière d'un bosquet humide où l'on trouve des frênes, des saules et quelques roseaux.

Un hôtel y est aménagé, mais il tend à être recouvert par un roncier."
Mémoire;1122;547;;Bombus pratorum;Bombus pratorum;HYMENOPTERA;APIDAE;Bombus;pratorum;;M;;1;;;;;P. Rasmont;W. Fiordaliso;P. Rasmont;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;24-01-20;24-01-20;;;;;;;547;15;;;20190518;Filet;;;Fleur;Geranium dissectum;Geranium dissectum;DICOTYLEDONE;GERANIACEAE;Geranium;dissectum;;;;;;;;;;;;;;;;;;;;15;;;FALSE;1;WFM15;;;Arsenal de Cuesmes (IDEA);Mons;BE03;;deg +50.44085 +3.9379;WGS84;31UER6669388278;50.4408493;3.937900066;;;;;;32;;;;;;;;;;;;;;;;;;;"Arsenal de chemin de fer désaffecté, situé à proximité de la Trouille. La station est à la lisière d'un bosquet humide où l'on trouve des frênes, des saules et quelques roseaux.

Un hôtel y est aménagé, mais il tend à être recouvert par un roncier."
Mémoire;95;58;;Bombus pascuorum floralis;Bombus pascuorum floralis;HYMENOPTERA;APIDAE;Bombus;pascuorum;;W;;1;;;;;P. Rasmont;W. Fiordaliso;P. Rasmont;2;;2;;;;;;;;;;;;;;;;;BDFGM_Mons;0;20-08-19;20-08-19;;;;;;;58;15;;;20190518;Filet;;;Fleur;Rubus  sp.;Rubus  sp.;DICOTYLEDONE;ROSACEAE;Rubus;sp.;;;;;;;;;;;;;;;;;;;;15;;;FALSE;1;WFM15;;;Arsenal de Cuesmes (IDEA);Mons;BE03;;deg +50.44085 +3.9379;WGS84;31UER6669388278;50.4408493;3.937900066;;;;;;32;;;;;;;;;;;;;;;;;;;"Arsenal de chemin de fer désaffecté, situé à proximité de la Trouille. La station est à la lisière d'un bosquet humide où l'on trouve des frênes, des saules et quelques roseaux.

Un hôtel y est aménagé, mais il tend à être recouvert par un roncier."
